file_path,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
E:/distressdetection/dataset\Actor_14\03-01-08-02-02-02-14.wav,-625.565,37.601562,-3.6925147,8.979276,-5.6373816,1.9698316,-14.028975,1.621135,-13.249778,-2.7529829,-4.365699,-5.598221,-5.3990145,0
E:/distressdetection/dataset\Actor_15\03-01-01-01-01-01-15.wav,-677.5579,87.56763,3.7571275,10.619969,7.3154707,15.397902,-4.8110642,3.847392,0.48716268,-1.2379539,-1.654885,-1.0821203,-1.0528023,0
E:/distressdetection/dataset\Actor_15\03-01-01-01-01-02-15.wav,-686.42957,84.97954,4.508084,12.335822,9.649668,14.448165,-4.1140437,5.134118,3.7067735,0.8381373,0.41652536,-0.015170354,1.283954,0
E:/distressdetection/dataset\Actor_15\03-01-01-01-02-01-15.wav,-668.2037,86.44399,7.5614276,11.908908,7.6258826,17.007483,-2.1642387,5.715648,1.9970467,0.9149661,0.21558268,-0.5619318,0.7254582,0
E:/distressdetection/dataset\Actor_15\03-01-01-01-02-02-15.wav,-670.78754,85.75797,7.281554,14.447363,8.060854,16.174084,-3.6816247,6.474453,1.9582567,-1.7364264,0.062139608,0.24676481,0.57333434,0
E:/distressdetection/dataset\Actor_15\03-01-02-01-01-01-15.wav,-695.8135,96.01543,10.699649,15.173567,7.7363544,15.4044485,-2.7497923,4.9373837,2.15451,2.9831786,1.2629077,-0.028954715,0.59316975,0
E:/distressdetection/dataset\Actor_15\03-01-02-01-01-02-15.wav,-684.0992,87.81722,4.8647213,16.20318,7.515294,14.567292,-2.8184497,5.828855,-0.51763827,-0.37113848,2.2748315,-1.2571309,-0.6006569,0
E:/distressdetection/dataset\Actor_15\03-01-02-01-02-01-15.wav,-649.39923,97.48983,0.5905226,18.013607,9.372816,15.535874,-1.6589079,7.2308326,-0.93877023,-0.90601367,0.074081466,-0.89939016,-1.951909,0
E:/distressdetection/dataset\Actor_15\03-01-02-01-02-02-15.wav,-683.1076,86.40151,6.5527635,18.81804,5.0434623,17.050781,-2.3122835,4.7285557,1.9281409,0.9747766,-0.49099302,-1.2186266,-1.9267793,0
E:/distressdetection/dataset\Actor_15\03-01-02-02-01-01-15.wav,-687.13336,92.09869,6.993686,17.715908,5.497921,15.573485,-3.371719,4.878233,0.48406956,2.3377519,0.6243167,-0.8495805,0.43516332,0
E:/distressdetection/dataset\Actor_15\03-01-02-02-01-02-15.wav,-672.32,90.090805,12.57522,16.303898,9.062466,14.820351,-2.4762425,6.405938,1.5816102,2.1503665,1.6588836,-0.8576836,2.3768594,0
E:/distressdetection/dataset\Actor_15\03-01-02-02-02-01-15.wav,-654.4788,97.492455,15.237009,19.20266,11.993779,15.137392,-1.355826,6.982752,1.9879705,0.08725854,0.35980967,-1.8940568,-1.8309201,0
E:/distressdetection/dataset\Actor_15\03-01-02-02-02-02-15.wav,-674.44617,96.40948,5.099513,25.444273,6.3215117,18.86428,-1.1418288,9.577475,-2.0761938,1.5441186,2.2683847,0.76029235,-1.360136,0
E:/distressdetection/dataset\Actor_15\03-01-03-01-01-01-15.wav,-648.27765,85.328285,0.29556522,4.131665,11.61042,14.127127,-5.242032,1.3065115,0.7233337,-0.21031818,-4.078813,1.0122042,1.7930752,0
E:/distressdetection/dataset\Actor_15\03-01-03-01-01-02-15.wav,-635.9408,84.69347,1.9740388,7.556933,10.839379,14.417019,-3.932061,4.0654078,3.045051,-0.072318956,-2.182489,1.7036525,0.9277486,0
E:/distressdetection/dataset\Actor_15\03-01-03-01-02-01-15.wav,-634.2405,85.24585,2.5623245,5.776968,12.416353,17.288033,-2.170092,2.9315443,-1.0884633,0.28757703,-1.4908265,-0.48623988,1.0356654,0
E:/distressdetection/dataset\Actor_15\03-01-03-01-02-02-15.wav,-632.52515,85.25532,0.5474003,7.5761085,9.906102,17.834745,-4.6112432,1.2801843,-0.37314057,0.3980817,-3.6091068,-0.8058543,-0.6686693,0
E:/distressdetection/dataset\Actor_15\03-01-03-02-01-01-15.wav,-568.64,71.41573,-4.461471,15.614258,11.390991,16.42709,-1.8279916,6.030004,5.4723496,3.3706324,0.30170244,6.1514196,2.443687,0
E:/distressdetection/dataset\Actor_15\03-01-03-02-01-02-15.wav,-576.25214,83.90235,-5.6130595,5.997512,13.148571,17.140965,-4.4828014,1.2255213,3.898202,0.11723299,-4.192488,2.5921981,3.0434952,0
E:/distressdetection/dataset\Actor_15\03-01-03-02-02-01-15.wav,-531.8749,75.8553,-6.1832013,7.205644,9.4908905,15.909352,-6.68096,-0.1558713,1.2973057,-2.138066,-4.409435,1.6088359,0.73366076,0
E:/distressdetection/dataset\Actor_15\03-01-03-02-02-02-15.wav,-597.8957,78.45159,-9.4736805,7.5813127,11.11012,15.412742,-6.5347114,1.3878574,0.4539475,-0.8420353,-3.5253289,1.9842426,2.6118991,0
E:/distressdetection/dataset\Actor_15\03-01-04-01-01-01-15.wav,-647.03296,82.19899,2.747877,12.214321,8.550998,16.845356,-6.4311213,4.508191,1.6590068,-1.799683,-0.077676006,0.91643566,-0.16995509,0
E:/distressdetection/dataset\Actor_15\03-01-04-01-01-02-15.wav,-700.3229,87.36529,5.7586265,18.063429,10.372201,21.971119,-2.2251096,9.085388,5.5605106,-0.9297736,3.48494,4.5132256,2.4418504,0
E:/distressdetection/dataset\Actor_15\03-01-04-01-02-01-15.wav,-653.4483,79.19753,2.4656866,12.461809,9.531789,18.852505,-1.4367388,4.3913097,2.290503,0.6309284,1.609833,1.7773902,1.5161049,0
E:/distressdetection/dataset\Actor_15\03-01-04-01-02-02-15.wav,-659.3052,93.342415,5.6223407,14.552147,9.293248,22.007557,-3.9821784,7.5615234,0.29381523,-1.1329489,0.48094052,1.5249852,1.4647533,0
E:/distressdetection/dataset\Actor_15\03-01-04-02-01-01-15.wav,-586.7413,66.81163,4.532824,8.876018,10.360225,12.923834,0.050415684,1.8852774,3.7720685,-0.98806643,0.92430705,1.7412759,0.44976762,0
E:/distressdetection/dataset\Actor_15\03-01-04-02-01-02-15.wav,-587.1087,66.939964,6.1320534,8.907316,8.595459,14.701175,1.047983,3.2890763,3.295285,0.29531336,0.39257544,3.2163672,1.6025082,0
E:/distressdetection/dataset\Actor_15\03-01-04-02-02-01-15.wav,-633.3305,77.801445,-6.7490897,9.248064,6.6946034,18.06283,-6.0961585,2.6708272,1.2643391,-3.1236262,-1.0087647,2.5154207,-0.44163045,0
E:/distressdetection/dataset\Actor_15\03-01-04-02-02-02-15.wav,-629.58057,83.7548,0.039152257,12.720496,10.273198,21.078697,0.36713308,4.730263,2.2904167,0.6786783,1.7321014,5.0680885,1.2376957,0
E:/distressdetection/dataset\Actor_15\03-01-05-01-01-01-15.wav,-571.8957,73.54681,-2.1704485,9.121072,6.4490457,13.102034,-7.219667,3.7972584,4.0626044,-1.0693594,-2.8761282,1.5095387,0.7554739,1
E:/distressdetection/dataset\Actor_15\03-01-05-01-01-02-15.wav,-546.35754,69.52754,-5.437875,6.86312,1.9369245,9.940634,-10.234304,2.5252943,2.864928,-2.3154368,-2.9930105,1.6919794,-1.8518825,1
E:/distressdetection/dataset\Actor_15\03-01-05-01-02-01-15.wav,-579.6707,77.36847,-2.2405946,9.6343155,6.540262,18.944317,-8.394689,5.89241,3.6849408,0.7898705,-1.3086592,1.4816147,-0.5492163,1
E:/distressdetection/dataset\Actor_15\03-01-05-01-02-02-15.wav,-531.42365,60.825382,-8.606841,8.755382,0.54035395,10.125825,-9.970938,1.020677,2.4211254,-3.0283144,-4.7093563,2.2951066,-2.102415,1
E:/distressdetection/dataset\Actor_15\03-01-05-02-01-01-15.wav,-505.49774,58.481285,-13.300972,4.173773,0.08166173,4.317053,-8.714861,0.93003607,-0.12538736,-3.2603893,-5.961727,0.0031460682,-2.9766898,1
E:/distressdetection/dataset\Actor_15\03-01-05-02-01-02-15.wav,-476.62927,62.575005,-8.35138,4.968887,-0.6191651,6.05783,-11.04834,0.8309356,2.872614,-4.6068544,-5.0310683,0.26251194,-2.9356568,1
E:/distressdetection/dataset\Actor_15\03-01-05-02-02-01-15.wav,-519.5254,62.828537,-5.587942,9.451095,5.105152,15.728414,-6.0512643,1.3745397,-1.4418281,0.026770188,-3.2519405,0.25343806,0.5558109,1
E:/distressdetection/dataset\Actor_15\03-01-05-02-02-02-15.wav,-441.14545,49.6205,-10.523704,6.4992666,0.6552359,7.3392897,-10.8582115,0.10833903,-0.013699775,-4.7142506,-5.0038753,-2.0633705,-3.8500912,1
E:/distressdetection/dataset\Actor_15\03-01-06-01-01-01-15.wav,-629.8919,71.58582,8.11492,15.095867,8.656446,20.35574,2.9236217,6.3015985,4.1412477,-0.017669382,3.9987876,3.7723322,2.8744833,1
E:/distressdetection/dataset\Actor_15\03-01-06-01-01-02-15.wav,-606.7902,73.49235,2.0664792,15.99518,5.0865016,19.479918,-1.880203,3.647569,-4.368983,-2.1454206,3.706824,6.265945,0.8893049,1
E:/distressdetection/dataset\Actor_15\03-01-06-01-02-01-15.wav,-615.38464,69.022064,5.8673205,19.436499,4.1391077,20.316048,0.18099648,6.516014,-2.638298,0.18225048,2.9052093,6.2374306,0.7955471,1
E:/distressdetection/dataset\Actor_15\03-01-06-01-02-02-15.wav,-579.47076,81.02226,-13.540177,20.677158,-2.284744,18.321812,-7.7498517,0.47874135,-9.032248,-7.6606145,-1.736036,0.9451694,-1.597059,1
E:/distressdetection/dataset\Actor_15\03-01-06-02-01-01-15.wav,-533.5133,66.688835,-4.343951,14.813295,5.784685,17.014475,-4.6819863,4.4333916,2.3213537,0.98243433,-1.335149,3.3239696,1.1632718,1
E:/distressdetection/dataset\Actor_15\03-01-06-02-01-02-15.wav,-490.32684,57.02392,-8.252707,13.788847,5.4981036,13.871115,-5.427896,1.0350976,-1.1452006,-0.7619203,-3.3546681,2.231419,-0.6893522,1
E:/distressdetection/dataset\Actor_15\03-01-06-02-02-01-15.wav,-545.6191,66.02776,-3.6222527,14.803086,7.5416074,19.531683,-5.60969,3.355351,0.59104437,0.44440266,-1.126384,4.2798734,-0.5033351,1
E:/distressdetection/dataset\Actor_15\03-01-06-02-02-02-15.wav,-520.62195,62.53065,-10.328557,8.574638,2.1996422,15.288054,-8.298501,1.1400238,-1.4798144,-4.85317,-4.3148856,3.0939062,-1.1822807,1
E:/distressdetection/dataset\Actor_15\03-01-07-01-01-01-15.wav,-609.4074,89.939926,0.7270125,11.671098,4.483903,19.264566,-5.8546457,0.52095175,-5.034028,-3.923336,-2.775015,1.1921182,-1.7095387,0
E:/distressdetection/dataset\Actor_15\03-01-07-01-01-02-15.wav,-639.4898,101.69428,-8.406316,3.4364564,6.467501,16.099438,-5.80365,3.0144856,-3.0808125,-4.2302656,0.031613167,2.4505367,2.6663969,0
E:/distressdetection/dataset\Actor_15\03-01-07-01-02-01-15.wav,-625.5779,94.99907,0.45157143,9.601222,5.2764544,21.247517,-2.9972386,2.3923678,-8.847795,-6.5382376,0.64291114,4.2027392,3.0961132,0
E:/distressdetection/dataset\Actor_15\03-01-07-01-02-02-15.wav,-579.0555,83.31342,1.3736446,11.323231,4.2871795,18.53639,-3.878218,1.9540133,-1.3358362,-3.6781802,-3.0899415,1.018926,-0.3546355,0
E:/distressdetection/dataset\Actor_15\03-01-07-02-01-01-15.wav,-564.73035,74.76888,-4.694415,8.817398,7.7537827,14.58252,-3.2992656,1.8546101,0.06358539,-2.5229871,-0.58901644,1.3329464,-0.8245741,0
E:/distressdetection/dataset\Actor_15\03-01-07-02-01-02-15.wav,-604.4865,107.34652,2.0137434,13.537381,6.740339,20.321121,-2.732044,4.889216,-1.0339944,-3.712642,-0.20683317,3.779216,4.2694,0
E:/distressdetection/dataset\Actor_15\03-01-07-02-02-01-15.wav,-571.69446,83.82432,0.28162625,6.6242614,5.6085334,18.245747,-2.9922593,3.4591553,-1.1993018,-3.3736107,2.2037826,1.1364753,1.4262735,0
E:/distressdetection/dataset\Actor_15\03-01-07-02-02-02-15.wav,-586.0335,75.668976,-0.22507556,12.63458,2.793482,20.797981,-5.730082,5.1297884,-3.508673,-2.972696,0.5896524,4.180971,-2.7554681,0
E:/distressdetection/dataset\Actor_15\03-01-08-01-01-01-15.wav,-625.15735,101.541145,1.113262,6.917553,12.362641,18.573671,-3.9480324,4.2224665,1.3249797,-0.3127138,-1.0891497,3.0502872,1.3810718,0
E:/distressdetection/dataset\Actor_15\03-01-08-01-01-02-15.wav,-608.353,75.15093,1.4117885,6.4538217,8.308875,12.260499,-3.1845121,4.089925,1.1301134,-1.7833445,-1.8923495,2.1951156,0.6113625,0
E:/distressdetection/dataset\Actor_15\03-01-08-01-02-01-15.wav,-631.79694,84.984344,-2.1606507,7.9216146,6.8407516,17.100754,-5.42625,3.0752249,-0.31556308,-1.7019608,-3.5091977,1.9523093,1.9128257,0
E:/distressdetection/dataset\Actor_15\03-01-08-01-02-02-15.wav,-643.81995,83.357315,6.8099413,12.203469,8.230432,15.314878,-2.3130171,4.7085876,-1.7713121,-3.4660969,-2.0690231,2.2398705,-0.35172123,0
E:/distressdetection/dataset\Actor_15\03-01-08-02-01-01-15.wav,-554.7074,66.73336,1.0622506,11.307657,7.97897,15.5793085,-4.220672,5.3874826,0.64942443,0.9301146,-2.1619864,4.69722,1.9122093,0
E:/distressdetection/dataset\Actor_15\03-01-08-02-01-02-15.wav,-596.4751,77.7234,-1.6867199,11.058089,12.93203,19.027948,-4.498774,4.8225446,3.2114813,1.1704745,-0.36351594,5.747397,3.8531432,0
E:/distressdetection/dataset\Actor_15\03-01-08-02-02-01-15.wav,-654.2307,88.34854,3.916216,13.396237,11.881931,20.413935,-2.1019962,6.969812,0.20272154,-0.62908024,-1.4872483,2.3869908,1.5742756,0
E:/distressdetection/dataset\Actor_15\03-01-08-02-02-02-15.wav,-589.09875,81.5907,-0.676696,12.046851,10.391446,19.571407,-4.8292236,2.3336754,-1.095873,-2.1895924,-3.9404602,1.3152742,-0.8305727,0
E:/distressdetection/dataset\Actor_16\03-01-01-01-01-01-16.wav,-693.5733,69.53658,8.307069,12.569411,1.8204076,5.6317844,-9.4724655,-2.6315362,-6.655187,-3.8533611,-4.374628,-1.8511716,-4.994951,0
E:/distressdetection/dataset\Actor_16\03-01-01-01-01-02-16.wav,-701.00214,72.10109,5.47984,13.864512,1.0095403,6.3806534,-11.297619,-2.1978111,-7.0966225,-2.5205553,-3.2190912,-1.6941638,-4.5668797,0
E:/distressdetection/dataset\Actor_16\03-01-01-01-02-01-16.wav,-663.13184,68.17052,3.6824095,14.193284,-0.21097398,8.066274,-12.715483,-6.6121387,-9.278654,-3.1881666,-4.173104,0.034632575,-4.704887,0
E:/distressdetection/dataset\Actor_16\03-01-01-01-02-02-16.wav,-665.2718,57.933636,5.258662,13.2363825,0.6685572,6.644537,-11.583322,-4.477791,-8.907585,-3.7285652,-3.0972328,-3.3173385,-4.5042996,0
E:/distressdetection/dataset\Actor_16\03-01-02-01-01-01-16.wav,-733.0371,70.21657,4.3042316,12.183165,-0.6695662,6.740268,-9.443459,-3.4874318,-8.388339,-0.29842556,-2.4943273,-1.5153265,-5.50238,0
E:/distressdetection/dataset\Actor_16\03-01-02-01-01-02-16.wav,-677.4262,69.57674,6.553035,15.260473,2.2042477,8.82496,-12.819689,-4.0310225,-5.3883247,-2.3762112,-2.4838784,-4.487965,-5.5764155,0
E:/distressdetection/dataset\Actor_16\03-01-02-01-02-01-16.wav,-690.68744,57.287395,8.065511,16.855114,0.46501148,8.735891,-13.024316,-4.5036874,-8.185371,-2.8935618,-4.409372,-2.119327,-6.2471304,0
E:/distressdetection/dataset\Actor_16\03-01-02-01-02-02-16.wav,-671.11945,58.30773,4.466759,16.33403,0.37182334,7.9745564,-11.2577715,-3.5403695,-9.353853,-3.274194,-1.3890245,-3.0548353,-5.4166965,0
E:/distressdetection/dataset\Actor_16\03-01-02-02-01-01-16.wav,-674.0994,62.795067,3.5603364,9.729161,-0.023848942,4.4203014,-9.839372,-3.7491684,-8.619714,-1.4153316,-2.3824022,-2.656626,-5.4951797,0
E:/distressdetection/dataset\Actor_16\03-01-02-02-01-02-16.wav,-652.0713,75.070816,2.0164633,12.191664,1.6864552,11.937418,-11.239147,-2.6883965,-7.788512,-3.5277367,-1.617197,-1.7330304,-6.853225,0
E:/distressdetection/dataset\Actor_16\03-01-02-02-02-01-16.wav,-702.7425,64.42429,4.4999013,15.070946,-2.9826698,7.1232986,-12.838118,-6.0977902,-8.640533,-2.997946,-4.897053,-0.6150446,-6.2435017,0
E:/distressdetection/dataset\Actor_16\03-01-02-02-02-02-16.wav,-696.0972,66.14794,7.069855,14.015484,-3.4265506,9.011341,-12.010906,-6.8540564,-8.274955,-2.6235404,-5.3353653,-1.3872105,-4.8763413,0
E:/distressdetection/dataset\Actor_16\03-01-03-01-01-01-16.wav,-616.80273,60.53386,-10.204832,4.1850004,2.0699544,2.8012075,-10.635051,-3.7913125,-8.914517,-5.759664,-3.4099576,-0.07002368,-6.2404394,0
E:/distressdetection/dataset\Actor_16\03-01-03-01-01-02-16.wav,-593.4962,56.980537,-7.2371716,7.5159774,2.2314079,4.328758,-9.237195,-2.9362807,-8.243587,-3.2949524,-1.6675327,-0.7313612,-5.5131645,0
E:/distressdetection/dataset\Actor_16\03-01-03-01-02-01-16.wav,-598.6889,55.585224,-1.423777,7.4870486,1.9551675,5.5452285,-10.15837,-5.569573,-8.577682,-4.661827,-4.12237,-1.2116818,-5.667054,0
E:/distressdetection/dataset\Actor_16\03-01-03-01-02-02-16.wav,-599.62506,52.722225,-5.9427567,6.202049,0.22231251,4.9414864,-10.837505,-5.6027412,-9.493516,-6.8630843,-5.04196,0.2241609,-4.553316,0
E:/distressdetection/dataset\Actor_16\03-01-03-02-01-01-16.wav,-567.0824,57.704227,-11.601362,2.5131052,-0.6057679,2.5127943,-10.712159,-4.4766755,-10.475638,-7.112623,-4.617995,0.4158807,-6.385459,0
E:/distressdetection/dataset\Actor_16\03-01-03-02-01-02-16.wav,-482.47052,49.874416,-15.788864,2.7263017,0.071360394,1.5727135,-13.659212,-4.679632,-6.5073514,-6.281516,-3.7363977,-0.048206706,-5.4146395,0
E:/distressdetection/dataset\Actor_16\03-01-03-02-02-01-16.wav,-553.28174,49.693657,-11.47361,7.8105474,-2.1559627,1.4664524,-15.874313,-7.122288,-11.199352,-6.842703,-5.6890745,-1.3729374,-8.52939,0
E:/distressdetection/dataset\Actor_16\03-01-03-02-02-02-16.wav,-554.5332,52.558823,-7.9272623,5.60135,-0.75646085,3.4245107,-13.465367,-4.8056545,-8.31422,-6.7996616,-3.5698273,1.1086127,-3.9270422,0
E:/distressdetection/dataset\Actor_16\03-01-04-01-01-01-16.wav,-700.6365,58.502937,0.0716028,11.967087,2.6264536,3.6068227,-8.471675,-1.8477569,-12.520433,-1.4666042,-3.3290293,-2.6033378,-6.48999,0
E:/distressdetection/dataset\Actor_16\03-01-04-01-01-02-16.wav,-699.4721,72.06032,7.2975764,10.884043,3.8731945,2.3454242,-9.802934,-5.9796715,-11.092628,-4.559789,-3.895549,-1.7496173,-6.4008,0
E:/distressdetection/dataset\Actor_16\03-01-04-01-02-01-16.wav,-703.0358,57.28434,5.328859,11.109312,1.6600758,7.8754396,-9.224848,-3.411425,-11.640912,-2.9467003,-4.469683,-0.11886356,-6.490074,0
E:/distressdetection/dataset\Actor_16\03-01-04-01-02-02-16.wav,-705.6631,57.349407,5.8494163,13.384483,3.0264778,6.5376444,-8.087293,-6.1363263,-10.887021,-3.044695,-4.9640384,-1.390812,-6.8461847,0
E:/distressdetection/dataset\Actor_16\03-01-04-02-01-01-16.wav,-641.3744,74.08121,-8.787225,5.2403283,4.5504904,5.285519,-12.394576,-9.864649,-17.020575,-9.249639,-3.117851,-0.3502967,-8.128353,0
E:/distressdetection/dataset\Actor_16\03-01-04-02-01-02-16.wav,-664.18884,67.52735,-7.68197,8.997566,-0.25360844,6.194861,-10.2040615,-6.883107,-13.168694,-6.619448,-3.961252,1.8570623,-6.377367,0
E:/distressdetection/dataset\Actor_16\03-01-04-02-02-01-16.wav,-648.4471,62.51956,1.12784,10.305534,-0.15752484,5.5520873,-14.340539,-9.248062,-13.057719,-7.8544235,-7.9358454,-1.3084005,-7.7197065,0
E:/distressdetection/dataset\Actor_16\03-01-04-02-02-02-16.wav,-634.4853,71.03974,-6.5669284,7.7214084,-0.30542237,6.9913554,-15.028293,-12.167974,-16.926113,-4.6786165,-3.3898432,-0.92398036,-9.096961,0
E:/distressdetection/dataset\Actor_16\03-01-05-01-01-01-16.wav,-544.1135,56.60416,-5.327784,11.071868,-0.97546303,1.4010569,-10.829519,-0.0487296,-7.938131,-6.583572,-4.7237377,1.3969225,-4.0635777,1
E:/distressdetection/dataset\Actor_16\03-01-05-01-01-02-16.wav,-513.68665,51.939465,-4.283086,7.829137,-2.169694,0.7833645,-10.925153,-0.34485427,-5.2683425,-7.898558,-7.8295484,0.617869,-3.7931798,1
E:/distressdetection/dataset\Actor_16\03-01-05-01-02-01-16.wav,-563.28656,49.648838,-6.105738,10.458235,-5.491734,-0.3315176,-9.9508915,-0.90741223,-10.08037,-7.562868,-8.875398,-1.2832768,-4.3651705,1
E:/distressdetection/dataset\Actor_16\03-01-05-01-02-02-16.wav,-523.0224,51.59193,-7.600658,12.764341,-1.247192,2.6342394,-11.746137,-1.3233067,-8.60086,-8.8879,-6.9670744,-0.73521113,-4.6037045,1
E:/distressdetection/dataset\Actor_16\03-01-05-02-01-01-16.wav,-470.2107,48.589825,-8.505513,5.728758,-3.0265071,-2.5719056,-14.422111,0.16104396,-6.6395006,-8.884907,-6.19227,0.93037045,-5.094511,1
E:/distressdetection/dataset\Actor_16\03-01-05-02-01-02-16.wav,-437.09802,43.614964,-16.250322,0.14796726,-4.137547,-3.3201473,-14.91011,-0.6204229,-7.4736814,-12.08525,-7.4262543,1.1512308,-3.7715929,1
E:/distressdetection/dataset\Actor_16\03-01-05-02-02-01-16.wav,-451.00687,38.712643,-16.36935,3.6345222,-4.88344,-0.94730127,-17.030104,2.0116603,-6.669933,-13.561244,-7.302331,2.7734642,-6.758627,1
E:/distressdetection/dataset\Actor_16\03-01-05-02-02-02-16.wav,-467.17688,41.2892,-12.171492,3.800767,-4.4440317,-1.9300922,-15.296289,0.3972345,-5.8751426,-11.244269,-6.740289,2.8042068,-5.31536,1
E:/distressdetection/dataset\Actor_16\03-01-06-01-01-01-16.wav,-599.0252,59.32428,-5.2744236,4.3980274,1.4660532,2.264465,-11.350671,-3.8268914,-10.8015585,-8.760664,-5.855504,-0.1986056,-6.5109234,1
E:/distressdetection/dataset\Actor_16\03-01-06-01-01-02-16.wav,-636.4804,55.530087,-2.054763,9.373142,1.3357902,4.4300356,-7.8803725,-0.35135353,-11.072628,-5.682192,-4.967769,0.78847736,-5.5897555,1
E:/distressdetection/dataset\Actor_16\03-01-06-01-02-01-16.wav,-612.30835,53.503334,-2.0079331,10.402097,2.2268364,4.601609,-9.351031,-5.8819737,-11.738347,-5.5854597,-2.4626207,0.5475785,-6.451239,1
E:/distressdetection/dataset\Actor_16\03-01-06-01-02-02-16.wav,-582.41504,53.82776,-6.217736,7.7031937,-1.5356784,4.7516317,-11.035255,-6.731742,-12.881447,-9.406088,-5.0807076,0.43318963,-7.476513,1
E:/distressdetection/dataset\Actor_16\03-01-06-02-01-01-16.wav,-437.10773,47.720474,-25.498999,-1.1662165,-5.6191254,-1.8165745,-17.658611,-6.515475,-14.733835,-10.685083,-8.00297,-1.4002978,-10.193921,1
E:/distressdetection/dataset\Actor_16\03-01-06-02-01-02-16.wav,-418.49988,39.591274,-25.592108,-2.834798,-5.696198,-2.1065917,-18.492926,-7.5460377,-12.406196,-9.510558,-6.9370213,-1.2075871,-9.490372,1
E:/distressdetection/dataset\Actor_16\03-01-06-02-02-01-16.wav,-432.5458,41.63202,-28.746717,-1.899193,-6.8943615,-1.0959448,-20.136284,-6.9980927,-12.867241,-14.555252,-8.496089,0.3316667,-10.029803,1
E:/distressdetection/dataset\Actor_16\03-01-06-02-02-02-16.wav,-423.42587,43.87132,-24.625359,-2.5527585,-8.003719,0.45526809,-19.947567,-6.51398,-14.080051,-12.363243,-7.039395,0.76167184,-9.032461,1
E:/distressdetection/dataset\Actor_16\03-01-07-01-01-01-16.wav,-650.4923,64.39037,0.82921916,11.523897,-0.35862207,3.5913172,-6.460954,0.64066356,-12.072954,-4.1151204,-5.8277154,1.0929084,-3.342395,0
E:/distressdetection/dataset\Actor_16\03-01-07-01-01-02-16.wav,-635.1883,68.793945,1.0901679,9.482593,-1.9832805,2.056746,-5.975643,0.41397855,-13.032721,-5.8162165,-4.050354,1.0776272,-4.175379,0
